,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,instance
811,1291.3333333333333,3206.666666666667,1190.6666666666667,2362.6666666666665,2362.6666666666665,1291.3333333333333,3206.666666666667,2690.6666666666665,2862.6666666666665,2050.6666666666665,2362.6666666666665,5274.0,3400.666666666667,876.6666666666667,2050.6666666666665,2050.6666666666665,4744.0,2279.3333333333335,876.6666666666667,2050.6666666666665,36
812,1492.0,3730.0,1376.0,2744.0,2744.0,1492.0,3730.0,3126.0,3324.0,2376.0,2744.0,6136.0,3956.0,1010.0,2376.0,2376.0,5516.0,2644.0,1010.0,2376.0,36
813,1692.6666666666665,4253.333333333334,1561.3333333333335,3125.333333333333,3125.333333333333,1692.6666666666665,4253.333333333334,3561.333333333333,3785.333333333333,2701.333333333333,3125.333333333333,6998.0,4511.333333333334,1143.3333333333335,2701.333333333333,2701.333333333333,6288.0,3008.666666666667,1143.3333333333335,2701.333333333333,36
814,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,37
815,0.0,1.0,2.0,5.0,4.0,3.0,6.0,13.0,15.0,18.0,19.0,17.0,16.0,7.0,14.0,8.0,12.0,11.0,9.0,10.0,37
816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37
817,28.0,72.0,72.0,72.0,28.0,40.0,24.0,40.0,96.0,96.0,40.0,72.0,96.0,32.0,16.0,24.0,68.0,12.0,12.0,24.0,37
818,56.0,144.0,144.0,144.0,56.0,80.0,48.0,80.0,192.0,192.0,80.0,144.0,192.0,64.0,32.0,48.0,136.0,24.0,24.0,48.0,37
819,102.0,261.0,261.0,261.0,107.0,152.0,86.0,152.0,353.0,353.0,148.0,261.0,353.0,122.0,60.0,86.0,243.0,45.0,45.0,86.0,37
820,166.0,423.0,423.0,423.0,181.0,256.0,138.0,256.0,579.0,579.0,244.0,423.0,579.0,206.0,100.0,138.0,389.0,75.0,75.0,138.0,37
821,230.0,585.0,585.0,585.0,255.0,360.0,190.0,360.0,805.0,805.0,340.0,585.0,805.0,290.0,140.0,190.0,535.0,105.0,105.0,190.0,37
822,294.0,747.0,747.0,747.0,329.0,464.0,242.0,464.0,1031.0,1031.0,436.0,747.0,1031.0,374.0,180.0,242.0,681.0,135.0,135.0,242.0,37
823,358.0,909.0,909.0,909.0,403.0,568.0,294.0,568.0,1257.0,1257.0,532.0,909.0,1257.0,458.0,220.0,294.0,827.0,165.0,165.0,294.0,37
824,457.3333333333333,1160.6666666666667,1160.6666666666667,1160.6666666666667,517.3333333333334,731.3333333333334,375.3333333333333,731.3333333333334,1612.0,1612.0,685.3333333333334,1160.6666666666667,1612.0,588.0,278.6666666666667,375.3333333333333,1053.3333333333333,208.66666666666666,208.66666666666666,375.3333333333333,37
825,592.0,1502.0,1502.0,1502.0,672.0,954.0,486.0,954.0,2096.0,2096.0,896.0,1502.0,2096.0,764.0,356.0,486.0,1360.0,266.0,266.0,486.0,37
826,726.6666666666667,1843.3333333333335,1843.3333333333335,1843.3333333333335,826.6666666666667,1176.6666666666665,596.6666666666667,1176.6666666666665,2580.0,2580.0,1106.6666666666665,1843.3333333333335,2580.0,940.0,433.33333333333337,596.6666666666667,1666.6666666666665,323.33333333333337,323.33333333333337,596.6666666666667,37
827,861.3333333333333,2184.666666666667,2184.666666666667,2184.666666666667,981.3333333333334,1399.3333333333335,707.3333333333333,1399.3333333333335,3064.0,3064.0,1317.3333333333335,2184.666666666667,3064.0,1116.0,510.6666666666667,707.3333333333333,1973.3333333333333,380.66666666666663,380.66666666666663,707.3333333333333,37
828,996.0,2526.0,2526.0,2526.0,1136.0,1622.0,818.0,1622.0,3548.0,3548.0,1528.0,2526.0,3548.0,1292.0,588.0,818.0,2280.0,438.0,438.0,818.0,37
829,1130.6666666666665,2867.333333333333,2867.333333333333,2867.333333333333,1290.6666666666665,1844.6666666666667,928.6666666666666,1844.6666666666667,4032.0,4032.0,1738.6666666666667,2867.333333333333,4032.0,1468.0,665.3333333333333,928.6666666666666,2586.666666666667,495.3333333333333,495.3333333333333,928.6666666666666,37
830,1265.3333333333335,3208.6666666666665,3208.6666666666665,3208.6666666666665,1445.3333333333335,2067.333333333333,1039.3333333333335,2067.333333333333,4516.0,4516.0,1949.3333333333333,3208.6666666666665,4516.0,1644.0,742.6666666666667,1039.3333333333335,2893.333333333333,552.6666666666667,552.6666666666667,1039.3333333333335,37
831,1400.0,3550.0,3550.0,3550.0,1600.0,2290.0,1150.0,2290.0,5000.0,5000.0,2160.0,3550.0,5000.0,1820.0,820.0,1150.0,3200.0,610.0,610.0,1150.0,37
832,1725.3333333333333,4412.0,4412.0,4412.0,1981.3333333333333,2845.3333333333335,1416.0,2845.3333333333335,6228.666666666667,6228.666666666667,2683.3333333333335,4412.0,6228.666666666667,2255.3333333333335,1005.3333333333334,1416.0,3972.0,743.3333333333334,743.3333333333334,1416.0,37
833,2050.6666666666665,5274.0,5274.0,5274.0,2362.6666666666665,3400.666666666667,1682.0,3400.666666666667,7457.333333333334,7457.333333333334,3206.666666666667,5274.0,7457.333333333334,2690.6666666666665,1190.6666666666667,1682.0,4744.0,876.6666666666667,876.6666666666667,1682.0,37
834,2376.0,6136.0,6136.0,6136.0,2744.0,3956.0,1948.0,3956.0,8686.0,8686.0,3730.0,6136.0,8686.0,3126.0,1376.0,1948.0,5516.0,1010.0,1010.0,1948.0,37
835,2701.333333333333,6998.0,6998.0,6998.0,3125.333333333333,4511.333333333334,2214.0,4511.333333333334,9914.666666666668,9914.666666666668,4253.333333333334,6998.0,9914.666666666668,3561.333333333333,1561.3333333333335,2214.0,6288.0,1143.3333333333335,1143.3333333333335,2214.0,37
836,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,38
837,0.0,2.0,1.0,3.0,7.0,5.0,4.0,6.0,12.0,13.0,18.0,11.0,8.0,9.0,16.0,15.0,17.0,14.0,10.0,19.0,38
838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38
839,28.0,32.0,28.0,28.0,32.0,28.0,32.0,28.0,32.0,36.0,28.0,28.0,12.0,24.0,68.0,24.0,40.0,36.0,24.0,28.0,38
840,56.0,64.0,56.0,56.0,64.0,56.0,64.0,56.0,64.0,72.0,56.0,56.0,24.0,48.0,136.0,48.0,80.0,72.0,48.0,56.0,38
841,107.0,122.0,107.0,106.0,122.0,102.0,120.0,107.0,122.0,135.0,106.0,107.0,45.0,86.0,243.0,86.0,148.0,135.0,86.0,107.0,38
842,181.0,206.0,181.0,178.0,206.0,166.0,200.0,181.0,206.0,225.0,178.0,181.0,75.0,138.0,389.0,138.0,244.0,225.0,138.0,181.0,38
843,255.0,290.0,255.0,250.0,290.0,230.0,280.0,255.0,290.0,315.0,250.0,255.0,105.0,190.0,535.0,190.0,340.0,315.0,190.0,255.0,38
844,329.0,374.0,329.0,322.0,374.0,294.0,360.0,329.0,374.0,405.0,322.0,329.0,135.0,242.0,681.0,242.0,436.0,405.0,242.0,329.0,38
845,403.0,458.0,403.0,394.0,458.0,358.0,440.0,403.0,458.0,495.0,394.0,403.0,165.0,294.0,827.0,294.0,532.0,495.0,294.0,403.0,38
846,517.3333333333334,588.0,517.3333333333334,504.6666666666667,588.0,457.3333333333333,564.0,517.3333333333334,588.0,633.3333333333334,504.6666666666667,517.3333333333334,208.66666666666666,375.3333333333333,1053.3333333333333,375.3333333333333,685.3333333333334,633.3333333333334,375.3333333333333,517.3333333333334,38
847,672.0,764.0,672.0,654.0,764.0,592.0,732.0,672.0,764.0,820.0,654.0,672.0,266.0,486.0,1360.0,486.0,896.0,820.0,486.0,672.0,38
848,826.6666666666667,940.0,826.6666666666667,803.3333333333333,940.0,726.6666666666667,900.0,826.6666666666667,940.0,1006.6666666666667,803.3333333333333,826.6666666666667,323.33333333333337,596.6666666666667,1666.6666666666665,596.6666666666667,1106.6666666666665,1006.6666666666667,596.6666666666667,826.6666666666667,38
849,981.3333333333334,1116.0,981.3333333333334,952.6666666666666,1116.0,861.3333333333333,1068.0,981.3333333333334,1116.0,1193.3333333333335,952.6666666666666,981.3333333333334,380.66666666666663,707.3333333333333,1973.3333333333333,707.3333333333333,1317.3333333333335,1193.3333333333335,707.3333333333333,981.3333333333334,38
850,1136.0,1292.0,1136.0,1102.0,1292.0,996.0,1236.0,1136.0,1292.0,1380.0,1102.0,1136.0,438.0,818.0,2280.0,818.0,1528.0,1380.0,818.0,1136.0,38
851,1290.6666666666665,1468.0,1290.6666666666665,1251.3333333333335,1468.0,1130.6666666666665,1404.0,1290.6666666666665,1468.0,1566.6666666666667,1251.3333333333335,1290.6666666666665,495.3333333333333,928.6666666666666,2586.666666666667,928.6666666666666,1738.6666666666667,1566.6666666666667,928.6666666666666,1290.6666666666665,38
852,1445.3333333333335,1644.0,1445.3333333333335,1400.6666666666665,1644.0,1265.3333333333335,1572.0,1445.3333333333335,1644.0,1753.3333333333333,1400.6666666666665,1445.3333333333335,552.6666666666667,1039.3333333333335,2893.333333333333,1039.3333333333335,1949.3333333333333,1753.3333333333333,1039.3333333333335,1445.3333333333335,38
853,1600.0,1820.0,1600.0,1550.0,1820.0,1400.0,1740.0,1600.0,1820.0,1940.0,1550.0,1600.0,610.0,1150.0,3200.0,1150.0,2160.0,1940.0,1150.0,1600.0,38
854,1981.3333333333333,2255.3333333333335,1981.3333333333333,1914.6666666666667,2255.3333333333335,1725.3333333333333,2152.6666666666665,1981.3333333333333,2255.3333333333335,2401.3333333333335,1914.6666666666667,1981.3333333333333,743.3333333333334,1416.0,3972.0,1416.0,2683.3333333333335,2401.3333333333335,1416.0,1981.3333333333333,38
855,2362.6666666666665,2690.6666666666665,2362.6666666666665,2279.3333333333335,2690.6666666666665,2050.6666666666665,2565.3333333333335,2362.6666666666665,2690.6666666666665,2862.6666666666665,2279.3333333333335,2362.6666666666665,876.6666666666667,1682.0,4744.0,1682.0,3206.666666666667,2862.6666666666665,1682.0,2362.6666666666665,38
856,2744.0,3126.0,2744.0,2644.0,3126.0,2376.0,2978.0,2744.0,3126.0,3324.0,2644.0,2744.0,1010.0,1948.0,5516.0,1948.0,3730.0,3324.0,1948.0,2744.0,38
857,3125.333333333333,3561.333333333333,3125.333333333333,3008.666666666667,3561.333333333333,2701.333333333333,3390.666666666667,3125.333333333333,3561.333333333333,3785.333333333333,3008.666666666667,3125.333333333333,1143.3333333333335,2214.0,6288.0,2214.0,4253.333333333334,3785.333333333333,2214.0,3125.333333333333,38
858,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,39
859,0.0,1.0,2.0,6.0,4.0,5.0,10.0,12.0,8.0,16.0,7.0,14.0,3.0,13.0,18.0,15.0,9.0,17.0,11.0,19.0,39
860,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39
861,32.0,72.0,32.0,32.0,40.0,72.0,96.0,36.0,40.0,36.0,32.0,40.0,28.0,40.0,40.0,28.0,28.0,28.0,28.0,16.0,39
862,64.0,144.0,64.0,64.0,80.0,144.0,192.0,72.0,80.0,72.0,64.0,80.0,56.0,80.0,80.0,56.0,56.0,56.0,56.0,32.0,39
863,122.0,261.0,120.0,122.0,148.0,261.0,353.0,135.0,152.0,135.0,120.0,148.0,106.0,148.0,148.0,107.0,106.0,106.0,102.0,61.0,39
864,206.0,423.0,200.0,206.0,244.0,423.0,579.0,225.0,256.0,225.0,200.0,244.0,178.0,244.0,244.0,181.0,178.0,178.0,166.0,103.0,39
865,290.0,585.0,280.0,290.0,340.0,585.0,805.0,315.0,360.0,315.0,280.0,340.0,250.0,340.0,340.0,255.0,250.0,250.0,230.0,145.0,39
866,374.0,747.0,360.0,374.0,436.0,747.0,1031.0,405.0,464.0,405.0,360.0,436.0,322.0,436.0,436.0,329.0,322.0,322.0,294.0,187.0,39
867,458.0,909.0,440.0,458.0,532.0,909.0,1257.0,495.0,568.0,495.0,440.0,532.0,394.0,532.0,532.0,403.0,394.0,394.0,358.0,229.0,39
868,588.0,1160.6666666666667,564.0,588.0,685.3333333333334,1160.6666666666667,1612.0,633.3333333333334,731.3333333333334,633.3333333333334,564.0,685.3333333333334,504.6666666666667,685.3333333333334,685.3333333333334,517.3333333333334,504.6666666666667,504.6666666666667,457.3333333333333,292.6666666666667,39
869,764.0,1502.0,732.0,764.0,896.0,1502.0,2096.0,820.0,954.0,820.0,732.0,896.0,654.0,896.0,896.0,672.0,654.0,654.0,592.0,378.0,39
870,940.0,1843.3333333333335,900.0,940.0,1106.6666666666665,1843.3333333333335,2580.0,1006.6666666666667,1176.6666666666665,1006.6666666666667,900.0,1106.6666666666665,803.3333333333333,1106.6666666666665,1106.6666666666665,826.6666666666667,803.3333333333333,803.3333333333333,726.6666666666667,463.33333333333337,39
871,1116.0,2184.666666666667,1068.0,1116.0,1317.3333333333335,2184.666666666667,3064.0,1193.3333333333335,1399.3333333333335,1193.3333333333335,1068.0,1317.3333333333335,952.6666666666666,1317.3333333333335,1317.3333333333335,981.3333333333334,952.6666666666666,952.6666666666666,861.3333333333333,548.6666666666667,39
872,1292.0,2526.0,1236.0,1292.0,1528.0,2526.0,3548.0,1380.0,1622.0,1380.0,1236.0,1528.0,1102.0,1528.0,1528.0,1136.0,1102.0,1102.0,996.0,634.0,39
873,1468.0,2867.333333333333,1404.0,1468.0,1738.6666666666667,2867.333333333333,4032.0,1566.6666666666667,1844.6666666666667,1566.6666666666667,1404.0,1738.6666666666667,1251.3333333333335,1738.6666666666667,1738.6666666666667,1290.6666666666665,1251.3333333333335,1251.3333333333335,1130.6666666666665,719.3333333333333,39
874,1644.0,3208.6666666666665,1572.0,1644.0,1949.3333333333333,3208.6666666666665,4516.0,1753.3333333333333,2067.333333333333,1753.3333333333333,1572.0,1949.3333333333333,1400.6666666666665,1949.3333333333333,1949.3333333333333,1445.3333333333335,1400.6666666666665,1400.6666666666665,1265.3333333333335,804.6666666666666,39
875,1820.0,3550.0,1740.0,1820.0,2160.0,3550.0,5000.0,1940.0,2290.0,1940.0,1740.0,2160.0,1550.0,2160.0,2160.0,1600.0,1550.0,1550.0,1400.0,890.0,39
876,2255.3333333333335,4412.0,2152.6666666666665,2255.3333333333335,2683.3333333333335,4412.0,6228.666666666667,2401.3333333333335,2845.3333333333335,2401.3333333333335,2152.6666666666665,2683.3333333333335,1914.6666666666667,2683.3333333333335,2683.3333333333335,1981.3333333333333,1914.6666666666667,1914.6666666666667,1725.3333333333333,1090.6666666666667,39
877,2690.6666666666665,5274.0,2565.3333333333335,2690.6666666666665,3206.666666666667,5274.0,7457.333333333334,2862.6666666666665,3400.666666666667,2862.6666666666665,2565.3333333333335,3206.666666666667,2279.3333333333335,3206.666666666667,3206.666666666667,2362.6666666666665,2279.3333333333335,2279.3333333333335,2050.6666666666665,1291.3333333333333,39
878,3126.0,6136.0,2978.0,3126.0,3730.0,6136.0,8686.0,3324.0,3956.0,3324.0,2978.0,3730.0,2644.0,3730.0,3730.0,2744.0,2644.0,2644.0,2376.0,1492.0,39
879,3561.333333333333,6998.0,3390.666666666667,3561.333333333333,4253.333333333334,6998.0,9914.666666666668,3785.333333333333,4511.333333333334,3785.333333333333,3390.666666666667,4253.333333333334,3008.666666666667,4253.333333333334,4253.333333333334,3125.333333333333,3008.666666666667,3008.666666666667,2701.333333333333,1692.6666666666665,39
880,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,40
881,0.0,1.0,2.0,3.0,4.0,5.0,6.0,13.0,16.0,10.0,11.0,9.0,15.0,7.0,14.0,18.0,8.0,17.0,19.0,12.0,40
882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40
883,36.0,28.0,28.0,24.0,40.0,36.0,40.0,96.0,40.0,96.0,36.0,32.0,72.0,36.0,36.0,72.0,32.0,28.0,28.0,12.0,40
884,72.0,56.0,56.0,48.0,80.0,72.0,80.0,192.0,80.0,192.0,72.0,64.0,144.0,72.0,72.0,144.0,64.0,56.0,56.0,24.0,40
885,135.0,106.0,107.0,86.0,148.0,135.0,148.0,353.0,152.0,353.0,135.0,122.0,261.0,135.0,135.0,261.0,122.0,102.0,102.0,45.0,40
886,225.0,178.0,181.0,138.0,244.0,225.0,244.0,579.0,256.0,579.0,225.0,206.0,423.0,225.0,225.0,423.0,206.0,166.0,166.0,75.0,40
887,315.0,250.0,255.0,190.0,340.0,315.0,340.0,805.0,360.0,805.0,315.0,290.0,585.0,315.0,315.0,585.0,290.0,230.0,230.0,105.0,40
888,405.0,322.0,329.0,242.0,436.0,405.0,436.0,1031.0,464.0,1031.0,405.0,374.0,747.0,405.0,405.0,747.0,374.0,294.0,294.0,135.0,40
889,495.0,394.0,403.0,294.0,532.0,495.0,532.0,1257.0,568.0,1257.0,495.0,458.0,909.0,495.0,495.0,909.0,458.0,358.0,358.0,165.0,40
890,633.3333333333334,504.6666666666667,517.3333333333334,375.3333333333333,685.3333333333334,633.3333333333334,685.3333333333334,1612.0,731.3333333333334,1612.0,633.3333333333334,588.0,1160.6666666666667,633.3333333333334,633.3333333333334,1160.6666666666667,588.0,457.3333333333333,457.3333333333333,208.66666666666666,40
891,820.0,654.0,672.0,486.0,896.0,820.0,896.0,2096.0,954.0,2096.0,820.0,764.0,1502.0,820.0,820.0,1502.0,764.0,592.0,592.0,266.0,40
892,1006.6666666666667,803.3333333333333,826.6666666666667,596.6666666666667,1106.6666666666665,1006.6666666666667,1106.6666666666665,2580.0,1176.6666666666665,2580.0,1006.6666666666667,940.0,1843.3333333333335,1006.6666666666667,1006.6666666666667,1843.3333333333335,940.0,726.6666666666667,726.6666666666667,323.33333333333337,40
893,1193.3333333333335,952.6666666666666,981.3333333333334,707.3333333333333,1317.3333333333335,1193.3333333333335,1317.3333333333335,3064.0,1399.3333333333335,3064.0,1193.3333333333335,1116.0,2184.666666666667,1193.3333333333335,1193.3333333333335,2184.666666666667,1116.0,861.3333333333333,861.3333333333333,380.66666666666663,40
894,1380.0,1102.0,1136.0,818.0,1528.0,1380.0,1528.0,3548.0,1622.0,3548.0,1380.0,1292.0,2526.0,1380.0,1380.0,2526.0,1292.0,996.0,996.0,438.0,40
895,1566.6666666666667,1251.3333333333335,1290.6666666666665,928.6666666666666,1738.6666666666667,1566.6666666666667,1738.6666666666667,4032.0,1844.6666666666667,4032.0,1566.6666666666667,1468.0,2867.333333333333,1566.6666666666667,1566.6666666666667,2867.333333333333,1468.0,1130.6666666666665,1130.6666666666665,495.3333333333333,40
896,1753.3333333333333,1400.6666666666665,1445.3333333333335,1039.3333333333335,1949.3333333333333,1753.3333333333333,1949.3333333333333,4516.0,2067.333333333333,4516.0,1753.3333333333333,1644.0,3208.6666666666665,1753.3333333333333,1753.3333333333333,3208.6666666666665,1644.0,1265.3333333333335,1265.3333333333335,552.6666666666667,40
897,1940.0,1550.0,1600.0,1150.0,2160.0,1940.0,2160.0,5000.0,2290.0,5000.0,1940.0,1820.0,3550.0,1940.0,1940.0,3550.0,1820.0,1400.0,1400.0,610.0,40
898,2401.3333333333335,1914.6666666666667,1981.3333333333333,1416.0,2683.3333333333335,2401.3333333333335,2683.3333333333335,6228.666666666667,2845.3333333333335,6228.666666666667,2401.3333333333335,2255.3333333333335,4412.0,2401.3333333333335,2401.3333333333335,4412.0,2255.3333333333335,1725.3333333333333,1725.3333333333333,743.3333333333334,40
899,2862.6666666666665,2279.3333333333335,2362.6666666666665,1682.0,3206.666666666667,2862.6666666666665,3206.666666666667,7457.333333333334,3400.666666666667,7457.333333333334,2862.6666666666665,2690.6666666666665,5274.0,2862.6666666666665,2862.6666666666665,5274.0,2690.6666666666665,2050.6666666666665,2050.6666666666665,876.6666666666667,40
900,3324.0,2644.0,2744.0,1948.0,3730.0,3324.0,3730.0,8686.0,3956.0,8686.0,3324.0,3126.0,6136.0,3324.0,3324.0,6136.0,3126.0,2376.0,2376.0,1010.0,40
901,3785.333333333333,3008.666666666667,3125.333333333333,2214.0,4253.333333333334,3785.333333333333,4253.333333333334,9914.666666666668,4511.333333333334,9914.666666666668,3785.333333333333,3561.333333333333,6998.0,3785.333333333333,3785.333333333333,6998.0,3561.333333333333,2701.333333333333,2701.333333333333,1143.3333333333335,40
902,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,41
903,0.0,1.0,2.0,3.0,4.0,5.0,12.0,10.0,7.0,9.0,17.0,16.0,6.0,14.0,13.0,19.0,11.0,8.0,18.0,15.0,41
904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41
905,16.0,68.0,40.0,32.0,32.0,72.0,32.0,96.0,40.0,40.0,28.0,68.0,32.0,32.0,28.0,28.0,16.0,12.0,16.0,24.0,41
906,32.0,136.0,80.0,64.0,64.0,144.0,64.0,192.0,80.0,80.0,56.0,136.0,64.0,64.0,56.0,56.0,32.0,24.0,32.0,48.0,41
907,60.0,243.0,148.0,120.0,122.0,261.0,122.0,353.0,148.0,152.0,107.0,243.0,122.0,122.0,106.0,102.0,61.0,45.0,60.0,86.0,41
908,100.0,389.0,244.0,200.0,206.0,423.0,206.0,579.0,244.0,256.0,181.0,389.0,206.0,206.0,178.0,166.0,103.0,75.0,100.0,138.0,41
909,140.0,535.0,340.0,280.0,290.0,585.0,290.0,805.0,340.0,360.0,255.0,535.0,290.0,290.0,250.0,230.0,145.0,105.0,140.0,190.0,41
910,180.0,681.0,436.0,360.0,374.0,747.0,374.0,1031.0,436.0,464.0,329.0,681.0,374.0,374.0,322.0,294.0,187.0,135.0,180.0,242.0,41
911,220.0,827.0,532.0,440.0,458.0,909.0,458.0,1257.0,532.0,568.0,403.0,827.0,458.0,458.0,394.0,358.0,229.0,165.0,220.0,294.0,41
912,278.6666666666667,1053.3333333333333,685.3333333333334,564.0,588.0,1160.6666666666667,588.0,1612.0,685.3333333333334,731.3333333333334,517.3333333333334,1053.3333333333333,588.0,588.0,504.6666666666667,457.3333333333333,292.6666666666667,208.66666666666666,278.6666666666667,375.3333333333333,41
913,356.0,1360.0,896.0,732.0,764.0,1502.0,764.0,2096.0,896.0,954.0,672.0,1360.0,764.0,764.0,654.0,592.0,378.0,266.0,356.0,486.0,41
914,433.33333333333337,1666.6666666666665,1106.6666666666665,900.0,940.0,1843.3333333333335,940.0,2580.0,1106.6666666666665,1176.6666666666665,826.6666666666667,1666.6666666666665,940.0,940.0,803.3333333333333,726.6666666666667,463.33333333333337,323.33333333333337,433.33333333333337,596.6666666666667,41
915,510.6666666666667,1973.3333333333333,1317.3333333333335,1068.0,1116.0,2184.666666666667,1116.0,3064.0,1317.3333333333335,1399.3333333333335,981.3333333333334,1973.3333333333333,1116.0,1116.0,952.6666666666666,861.3333333333333,548.6666666666667,380.66666666666663,510.6666666666667,707.3333333333333,41
916,588.0,2280.0,1528.0,1236.0,1292.0,2526.0,1292.0,3548.0,1528.0,1622.0,1136.0,2280.0,1292.0,1292.0,1102.0,996.0,634.0,438.0,588.0,818.0,41
917,665.3333333333333,2586.666666666667,1738.6666666666667,1404.0,1468.0,2867.333333333333,1468.0,4032.0,1738.6666666666667,1844.6666666666667,1290.6666666666665,2586.666666666667,1468.0,1468.0,1251.3333333333335,1130.6666666666665,719.3333333333333,495.3333333333333,665.3333333333333,928.6666666666666,41
918,742.6666666666667,2893.333333333333,1949.3333333333333,1572.0,1644.0,3208.6666666666665,1644.0,4516.0,1949.3333333333333,2067.333333333333,1445.3333333333335,2893.333333333333,1644.0,1644.0,1400.6666666666665,1265.3333333333335,804.6666666666666,552.6666666666667,742.6666666666667,1039.3333333333335,41
919,820.0,3200.0,2160.0,1740.0,1820.0,3550.0,1820.0,5000.0,2160.0,2290.0,1600.0,3200.0,1820.0,1820.0,1550.0,1400.0,890.0,610.0,820.0,1150.0,41
920,1005.3333333333334,3972.0,2683.3333333333335,2152.6666666666665,2255.3333333333335,4412.0,2255.3333333333335,6228.666666666667,2683.3333333333335,2845.3333333333335,1981.3333333333333,3972.0,2255.3333333333335,2255.3333333333335,1914.6666666666667,1725.3333333333333,1090.6666666666667,743.3333333333334,1005.3333333333334,1416.0,41
921,1190.6666666666667,4744.0,3206.666666666667,2565.3333333333335,2690.6666666666665,5274.0,2690.6666666666665,7457.333333333334,3206.666666666667,3400.666666666667,2362.6666666666665,4744.0,2690.6666666666665,2690.6666666666665,2279.3333333333335,2050.6666666666665,1291.3333333333333,876.6666666666667,1190.6666666666667,1682.0,41
922,1376.0,5516.0,3730.0,2978.0,3126.0,6136.0,3126.0,8686.0,3730.0,3956.0,2744.0,5516.0,3126.0,3126.0,2644.0,2376.0,1492.0,1010.0,1376.0,1948.0,41
923,1561.3333333333335,6288.0,4253.333333333334,3390.666666666667,3561.333333333333,6998.0,3561.333333333333,9914.666666666668,4253.333333333334,4511.333333333334,3125.333333333333,6288.0,3561.333333333333,3561.333333333333,3008.666666666667,2701.333333333333,1692.6666666666665,1143.3333333333335,1561.3333333333335,2214.0,41
924,0.0,2.0,4.0,6.0,8.0,10.0,12.0,14.0,16.0,18.0,20.0,22.0,24.0,26.0,28.0,30.0,32.0,34.0,36.0,38.0,42
925,0.0,2.0,1.0,6.0,7.0,8.0,3.0,13.0,9.0,5.0,10.0,11.0,17.0,16.0,19.0,4.0,15.0,12.0,18.0,14.0,42
926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42
927,68.0,72.0,36.0,68.0,16.0,96.0,36.0,40.0,32.0,32.0,32.0,40.0,32.0,40.0,32.0,16.0,12.0,28.0,28.0,24.0,42
928,136.0,144.0,72.0,136.0,32.0,192.0,72.0,80.0,64.0,64.0,64.0,80.0,64.0,80.0,64.0,32.0,24.0,56.0,56.0,48.0,42
929,243.0,261.0,135.0,243.0,61.0,353.0,135.0,148.0,122.0,122.0,122.0,152.0,120.0,152.0,120.0,61.0,45.0,106.0,107.0,86.0,42
930,389.0,423.0,225.0,389.0,103.0,579.0,225.0,244.0,206.0,206.0,206.0,256.0,200.0,256.0,200.0,103.0,75.0,178.0,181.0,138.0,42
931,535.0,585.0,315.0,535.0,145.0,805.0,315.0,340.0,290.0,290.0,290.0,360.0,280.0,360.0,280.0,145.0,105.0,250.0,255.0,190.0,42
932,681.0,747.0,405.0,681.0,187.0,1031.0,405.0,436.0,374.0,374.0,374.0,464.0,360.0,464.0,360.0,187.0,135.0,322.0,329.0,242.0,42
933,827.0,909.0,495.0,827.0,229.0,1257.0,495.0,532.0,458.0,458.0,458.0,568.0,440.0,568.0,440.0,229.0,165.0,394.0,403.0,294.0,42
934,1053.3333333333333,1160.6666666666667,633.3333333333334,1053.3333333333333,292.6666666666667,1612.0,633.3333333333334,685.3333333333334,588.0,588.0,588.0,731.3333333333334,564.0,731.3333333333334,564.0,292.6666666666667,208.66666666666666,504.6666666666667,517.3333333333334,375.3333333333333,42
